,stars
97013,1
65774,2
12207,5
99093,3
43937,4
95373,5
56053,3
5618,3
30049,1
91057,4
8640,4
80201,5
49170,5
36320,4
84925,3
85280,5
15534,1
8328,1
43370,5
54935,5
3453,5
44942,3
47221,3
49298,3
47861,5
69166,1
92365,4
46313,5
29345,5
43939,4
90226,4
21113,4
89037,4
41458,4
72617,4
30954,3
70269,1
99982,5
78581,5
70293,5
13917,5
44049,3
14955,2
41605,1
86465,5
98874,3
5520,5
54316,4
61934,5
32115,5
44589,3
23199,4
93782,2
1700,1
93422,5
59848,5
51925,5
27518,5
6968,1
16322,5
90063,5
95952,4
32854,4
92420,5
92789,4
66197,4
56358,4
84514,5
96343,5
17413,5
136,5
23408,5
30816,4
11087,4
84774,1
61753,2
81257,3
66736,4
62061,1
91683,4
48516,1
96836,4
71832,5
69463,4
14387,3
26489,4
32828,5
57620,5
3606,5
21225,5
92471,5
35098,3
77243,4
2187,3
12356,5
82722,3
15954,4
63059,5
47406,4
35436,5
64450,5
97418,5
49393,2
18452,5
35529,5
25500,5
5103,5
13652,4
31781,5
67173,4
56704,4
76709,5
13261,5
35842,5
25398,4
7296,5
68814,5
31707,3
73539,3
92247,5
29493,1
54122,1
41094,1
28927,4
88835,1
79052,5
7352,5
46218,5
10751,5
81982,5
24417,1
73233,4
47195,5
91470,2
5668,5
38506,3
93809,3
43427,1
49831,4
83961,4
70843,3
63610,1
4458,2
20025,1
85178,4
12855,5
18257,2
86664,3
92708,4
91829,4
19296,5
43803,2
85947,5
82214,2
8024,4
24170,5
29061,3
43516,1
89160,2
23248,4
82409,5
90605,1
33458,4
82522,4
10103,4
1014,4
869,1
76162,5
14924,3
43326,4
7610,5
5283,5
69906,1
60030,1
26149,5
66897,4
91785,2
58671,5
34397,3
12625,3
67087,4
86346,5
99979,4
50489,5
53053,2
27586,5
73788,4
10442,5
96170,4
5039,5
21869,3
88056,3
60128,4
54318,4
62943,5
1134,4
43764,5
90480,5
10278,4
93863,5
62956,5
10451,5
4017,4
75945,5
91176,5
4138,5
44816,4
66395,5
29943,3
68498,1
90009,2
2426,2
69212,5
94851,4
60686,5
94574,3
50516,5
7674,1
50931,5
19874,1
78513,2
84021,3
82289,5
70821,5
73903,4
30981,5
24351,1
12905,5
2093,1
81132,5
76872,5
77219,5
1920,5
65618,5
82736,2
78854,5
42051,1
60272,5
62912,5
41243,5
55276,1
84381,5
93027,5
1813,4
2994,2
48442,5
15438,4
62260,5
55561,5
79832,1
42137,5
2642,5
74816,5
40387,2
29084,4
18689,1
96877,5
54330,4
36963,3
45800,5
94767,5
12360,4
3849,5
1306,3
34510,3
81730,4
19233,5
30109,5
16193,5
26990,1
94803,5
61842,5
64619,2
68136,3
81882,5
22547,5
30949,5
67054,5
94876,2
94426,5
60710,2
90265,5
4117,5
88229,5
76361,5
65303,3
71291,5
41167,5
79650,5
32088,3
22625,3
45833,4
59778,5
28230,5
87728,5
14256,4
1988,2
62120,2
25917,5
62875,4
16901,1
10561,1
55312,1
54845,4
25991,2
94776,5
51913,5
80702,5
55633,3
89116,4
22931,2
90239,3
88278,4
75277,5
45270,5
81486,5
3765,5
98028,4
46220,1
90563,5
7846,5
96402,1
77789,5
26049,1
86741,5
81938,4
85024,3
31802,4
887,5
23620,5
72525,5
10808,4
19552,3
66960,5
16523,1
92036,5
59722,4
19581,4
87051,3
112,5
72827,3
16199,2
37327,5
53747,2
46289,5
11442,4
86610,5
11254,5
24335,3
11889,4
43526,4
85988,1
86328,5
17266,2
19477,4
64887,1
91649,4
27798,5
16835,4
69267,4
56408,4
1481,2
32298,1
4986,5
52815,3
35531,3
58002,2
13794,2
67391,2
389,4
39194,5
18624,2
10578,4
82912,5
56184,4
70533,5
85842,3
84892,1
27962,5
88791,5
79747,5
45814,5
37564,3
70305,3
50445,5
26400,3
4173,5
18919,2
34675,5
24618,3
70482,3
41328,4
71569,5
73155,3
33919,3
50719,3
85091,4
44814,5
75225,3
98539,5
53312,4
34998,1
92268,5
174,1
18287,5
25675,1
41520,1
36176,5
1538,4
35060,4
42291,2
66899,2
37125,2
62021,5
21644,4
84040,3
84444,1
66216,5
13050,5
97167,5
33276,5
32934,4
13689,3
65942,4
91118,5
19456,5
89285,1
67450,2
7263,5
85774,5
20583,4
95319,3
95102,5
10728,1
33872,5
77603,4
2610,4
42712,3
2800,4
31845,5
11108,5
11156,5
32920,1
78958,3
88499,5
87599,5
94019,5
68368,5
27128,1
98239,5
69087,3
52874,5
74704,4
98107,5
78077,4
30881,4
47135,5
3273,5
64425,5
10014,4
45046,5
57615,5
15088,5
18375,5
2708,4
90421,5
28884,1
5141,5
27127,1
85731,2
7214,5
86511,4
89272,5
16589,5
65458,5
30106,4
25711,1
23064,3
13156,5
35517,5
60957,5
57649,5
51001,5
93526,5
22412,1
26564,3
85160,2
60142,5
45475,5
20466,4
85029,4
77787,5
75715,4
22318,5
90453,5
38578,4
57727,1
38402,1
53459,5
77116,3
85076,5
88454,2
95932,3
34148,5
80437,3
90811,4
3832,3
32252,5
49976,2
37544,4
57149,4
37044,4
37726,5
99515,5
43884,5
88691,4
7415,5
6614,4
27056,5
16673,2
61250,5
84995,4
77801,5
10775,5
19991,4
47068,5
62433,1
15523,1
30908,3
14270,4
45095,5
91502,1
80578,5
46976,1
45026,4
82190,5
63353,5
31555,2
20954,3
93688,4
97992,5
13869,3
82534,5
94319,3
93330,4
42351,5
39464,5
20700,5
47857,5
50574,4
8275,5
74601,4
43798,5
2179,5
70093,2
61844,1
7812,4
45607,4
63814,5
42998,4
89390,5
80070,5
66668,5
76057,4
59979,1
22626,2
96638,5
46002,4
2871,5
56575,1
78532,3
63043,2
84700,5
26536,5
34540,1
64503,5
43361,5
64789,5
87440,3
91328,1
34681,2
96478,4
9256,5
12602,5
29961,2
30099,5
24729,5
15417,4
63232,5
51313,4
52160,5
63811,5
66641,4
82612,4
75731,4
4956,2
45740,1
53521,4
19149,5
20313,1
20058,3
3696,4
9171,5
28482,4
85744,3
53574,5
92764,4
85663,2
67712,2
55841,4
25242,5
19702,5
40695,4
23816,5
68323,4
12297,5
66732,4
83596,4
85867,4
81050,3
99564,5
27413,5
5722,5
74671,1
43463,5
98008,1
84289,4
4967,5
63227,5
18601,1
24532,1
19710,4
36777,5
81051,5
69119,5
99733,1
18020,5
22601,3
84388,5
77960,4
27691,5
55388,4
87893,1
93783,2
45242,4
31312,5
21542,1
56746,3
88896,5
63069,5
10211,5
36191,4
76253,1
8199,5
18793,3
85132,5
98129,5
70902,1
50081,5
55745,5
68431,5
24820,4
14122,2
94826,5
34064,4
28001,3
3642,2
96349,5
66155,4
58627,5
30873,5
38870,5
63761,2
63064,5
41316,5
87178,4
5451,2
89080,4
76221,5
15449,3
73402,4
31279,5
25851,5
59234,5
12867,5
28328,5
13979,4
54110,5
47153,3
92492,5
72010,5
93935,5
24272,5
93344,5
8811,3
93418,5
492,4
77227,5
43527,5
66652,4
38405,5
37853,5
67293,5
44254,4
67468,5
43309,5
31433,5
65101,1
39121,4
88509,3
84565,1
44605,5
64805,3
27076,5
21625,4
84703,5
47118,5
44769,4
27045,4
76721,4
35063,5
47562,4
5939,5
98740,5
11033,5
36081,5
80360,4
90270,5
18990,5
75451,5
23989,2
32983,5
23091,5
32430,5
33840,1
65344,1
74218,3
7006,1
54254,1
78915,2
55751,4
88330,2
96619,5
46473,5
32793,5
77240,3
60614,5
7659,5
46169,2
38458,4
99019,4
49429,4
55835,4
61215,5
78257,4
74707,4
26423,4
11908,5
24968,4
21607,3
58585,4
49067,2
33870,5
52428,1
31131,1
87265,5
92769,5
2204,5
94108,5
90306,5
45671,4
62522,2
11308,5
79303,5
28151,5
47832,5
27606,5
88839,5
4426,4
20936,5
53554,4
64110,5
56547,5
52870,2
50124,4
20963,5
55668,5
33487,5
46607,3
6155,4
20093,2
61240,5
51955,5
69561,5
55350,5
40992,1
29336,2
17908,3
30431,5
20447,5
93574,5
81029,5
30116,2
51374,4
71354,2
44724,5
32245,5
3866,5
55243,1
2745,4
77403,5
76240,4
11950,5
43791,5
19611,5
20307,4
44864,4
92389,5
15193,5
85179,2
1401,5
61610,4
12828,5
24087,3
54131,5
36021,2
51813,5
24472,5
82594,5
31881,5
39779,5
96230,5
42965,5
36609,4
18199,4
20132,5
28172,2
61997,5
2100,3
98502,4
62507,3
55860,5
10293,1
4213,4
26672,5
73016,5
80098,2
33002,5
60948,5
74083,1
54336,2
62261,5
47591,5
16923,5
85140,5
58283,2
55621,1
62491,1
23554,3
47377,2
90887,4
18135,5
85896,4
57505,5
83692,3
76396,5
27747,2
51168,5
34773,5
95690,4
52389,5
20808,5
29320,4
81423,1
80769,3
26654,5
24972,4
27364,5
2257,5
78860,3
85992,3
38342,4
74619,2
54120,5
5355,3
87697,4
67055,1
66914,3
87592,5
25599,4
18971,5
80742,3
54575,5
22005,3
17508,5
45968,1
66852,5
63115,1
5842,4
16211,3
78356,5
71368,5
75357,5
54040,3
93635,5
89963,4
58272,4
29796,5
15372,5
12180,5
85716,1
94230,4
71854,4
23478,4
44760,3
92122,4
62368,4
39129,1
32441,4
48695,5
2224,4
91218,3
43148,4
90930,1
16209,5
5571,5
5793,5
53384,5
32402,1
71274,5
19008,5
41627,5
70812,2
55103,4
80811,4
35205,4
22440,5
79623,4
58161,5
62551,1
27990,4
22736,2
26917,4
44757,1
68703,1
50961,4
31897,3
89081,2
58608,2
54238,2
89678,1
48688,3
79563,4
7016,3
46154,5
48766,4
45409,5
73463,5
37713,2
15649,5
12237,1
93814,5
74763,4
71121,5
56071,5
71126,3
56378,4
84227,1
46101,3
14743,4
8244,4
16237,4
99247,5
80909,5
12145,3
159,4
25235,5
1589,5
89571,1
80905,3
38333,5
88607,3
7190,3
16566,1
76112,2
30750,3
89400,4
61202,4
34324,2
35596,5
33204,4
22173,4
15592,4
67904,3
28454,5
23782,5
58394,5
53117,5
70263,2
17622,5
68487,5
10350,5
63671,3
46092,1
81253,5
56699,5
89833,4
12449,5
59766,5
71312,2
80807,5
70721,5
22031,3
74085,1
84050,2
28220,4
67628,5
87329,1
10207,5
61388,4
32955,5
41869,4
24322,4
19810,5
66634,4
1381,4
8605,5
48511,4
54189,5
21281,3
77064,5
93718,4
52327,4
15038,4
75969,3
94754,5
20131,2
11390,5
41160,5
7295,5
8068,2
78471,5
42727,5
86156,5
9764,2
32792,5
68899,4
66624,4
12866,5
10886,4
11590,4
98954,1
84761,5
10503,4
77842,4
27810,4
56622,5
86072,5
58653,4
49847,4
81442,5
52887,5
11944,5
17611,5
51151,5
276,5
77949,4
26943,5
22313,1
19337,2
36674,5
86698,5
5845,2
36188,5
27103,3
51919,2
90102,5
92446,5
50876,3
24045,1
25518,5
68026,3
21826,4
48933,5
40510,4
80018,2
15072,5
62320,5
2384,5
8016,4
82035,4
48456,4
19503,5
53410,4
41862,5
51971,5
28398,4
6142,4
96500,4
18354,4
21083,4
94289,3
69338,4
55220,5
30386,1
36304,5
36593,3
98258,4
12991,4
62154,5
51098,5
20878,2
2454,4
79063,3
28064,4
58954,3
72805,2
78518,4
72702,5
78405,1
95071,4
56115,5
38635,5
60011,3
66418,1
13893,5
48651,5
29689,5
66093,5
67496,5
46099,3
1207,4
91088,4
7684,5
16859,4
26086,5
55690,1
44789,1
28308,3
76021,5
19595,5
3630,3
1708,5
26421,5
24842,3
1140,3
38975,3
75774,4
92021,3
35428,4
90768,5
80388,3
1307,4
18951,5
58342,5
77988,5
84754,3
44695,2
46840,5
74965,4
57169,5
20219,4
85090,4
55568,3
39420,4
63922,5
13283,5
26762,5
64353,5
58478,2
37772,2
55778,5
81532,4
25879,1
30654,5
85376,1
75250,5
358,1
138,5
74027,4
91668,1
62443,4
82302,1
43949,5
340,2
70393,3
56882,5
9569,4
64386,1
50098,5
76118,5
5498,2
86836,5
8556,5
76449,2
1932,4
2352,1
15848,2
3236,5
27716,1
42261,1
36575,5
59500,4
71155,5
14973,5
63918,4
20538,5
61516,5
25372,3
18800,3
6344,5
71675,5
66321,4
30403,4
23173,1
27734,5
31778,5
8036,1
73851,4
71849,4
22052,1
84092,5
2169,4
53161,4
79674,5
18693,4
26417,4
77362,5
91369,3
72127,5
37226,4
47093,2
7597,5
89859,4
70188,4
93762,3
19799,5
42359,2
7069,2
42417,2
97067,5
5744,4
48515,5
17438,5
95040,5
91575,4
77487,2
929,5
98966,3
22852,4
8767,5
11120,5
47498,4
94333,5
11738,2
44014,3
2011,5
17297,5
40379,4
71442,5
44179,1
84526,3
93376,5
21312,5
91703,5
39332,5
68803,4
81926,5
76708,1
40603,5
88503,3
45734,5
85920,5
83555,5
66677,5
75769,5
47775,5
64047,4
15434,4
82279,4
68670,4
54312,4
39758,1
52395,5
79003,4
84162,2
17858,5
42849,5
93547,4
36027,5
62493,5
61049,4
75749,5
36788,3
90486,5
36268,3
17514,2
79285,5
10516,5
7461,4
38392,4
50583,3
97577,5
74878,4
77872,4
37437,5
74964,4
38244,3
31705,1
67534,4
89900,4
48438,2
34624,3
2282,5
94475,3
28669,4
78928,3
22785,4
71975,3
93533,4
6031,4
33154,3
30373,1
77313,5
62068,5
60058,4
19539,4
17154,5
46619,5
64200,2
76917,5
70194,1
78033,5
74637,4
10058,5
34610,3
51649,2
86120,3
36636,1
71425,5
61350,1
14376,4
19086,5
24306,5
44409,5
16715,1
95344,5
78931,1
10651,5
34542,5
16977,5
24995,2
3744,3
82909,4
38211,4
97815,4
46737,2
23377,1
67411,5
22190,5
3760,4
98343,4
35820,5
52893,5
79190,5
78682,5
37383,4
81348,5
3321,5
55398,5
64089,5
22432,5
68847,3
99312,3
99239,5
60348,5
78279,5
44363,5
8210,3
61035,5
44199,4
61440,5
52780,5
52781,4
59518,4
83276,5
21386,5
81554,3
80650,5
22207,3
70028,5
22054,4
68648,1
49334,3
44602,5
35634,5
59156,5
33623,5
97939,4
70448,5
5463,5
50952,5
88296,4
92541,5
65333,4
5482,1
31337,4
12605,5
97814,5
3828,4
16724,2
96038,5
94611,5
37418,4
17543,1
58557,2
17709,2
43056,5
54245,4
86716,2
6796,5
71344,4
96055,3
63315,5
99847,5
83375,4
5410,3
73869,5
95655,1
95074,1
68336,5
42604,4
75868,5
24000,3
29033,4
85371,2
40583,5
4378,5
28933,5
86795,5
6716,4
26512,5
93905,1
2261,5
40197,4
85925,4
42070,2
32327,4
42752,5
62824,5
11190,5
17569,1
193,5
46571,2
99613,3
8770,2
30795,3
87445,1
31259,5
43355,4
17862,3
18230,4
28803,4
78002,5
61944,5
96019,5
89906,4
80404,5
14567,1
82325,5
99437,4
26649,3
49678,5
64046,5
71853,2
6581,2
92491,4
32174,4
89388,4
59871,4
49879,3
86497,5
9168,4
91170,4
46403,4
96136,2
85436,5
7368,4
67580,2
72692,3
16288,5
7851,1
42946,2
44900,5
58643,5
79151,1
50500,2
49812,1
95998,4
67028,5
58929,5
97803,5
65087,4
66314,4
54306,5
59659,5
9885,3
51631,5
74813,5
35292,4
23567,4
86710,1
70910,3
63095,5
54869,4
89709,3
81768,1
14849,3
50139,3
8259,5
32762,5
71363,5
92493,5
11240,4
95028,5
46733,5
64307,4
77175,5
6816,5
59711,4
96808,1
49437,4
43472,5
31655,1
51875,5
79676,5
34228,5
50085,3
4493,3
56307,5
96800,4
78610,4
94840,4
79222,4
13947,5
11002,5
48200,5
72766,5
28365,2
48454,1
75948,5
5075,1
59675,2
24264,4
21778,5
84866,5
15282,5
99183,4
69624,4
18351,3
53909,4
34518,2
69785,5
61709,3
23383,3
8472,5
8787,1
22010,5
12109,5
71678,5
46738,5
15037,5
74567,4
86516,4
2659,3
65677,5
2597,1
72237,2
15223,5
83297,3
58810,5
67990,4
22746,5
72954,4
86661,4
50290,3
10449,1
56526,3
29516,5
50939,2
53798,5
23952,4
82379,5
55267,3
48781,5
8179,1
50100,3
93812,4
9528,5
71906,4
55077,5
63278,4
87960,4
75330,5
90751,1
41814,4
36598,4
99256,4
55296,5
28795,5
38547,3
76229,5
67494,4
155,4
10487,4
98068,3
37346,4
1089,5
87969,5
27516,5
98957,4
78112,5
74658,1
32602,5
40718,5
76637,2
18058,5
55915,5
72516,5
6416,3
81557,3
41855,5
76975,5
84246,5
33866,4
70969,1
98095,1
13230,2
71986,2
45096,3
18099,5
59042,4
25556,4
95648,5
90301,5
91353,5
85751,4
36116,5
69615,5
59165,5
99196,5
587,3
9346,4
46037,5
46305,5
81623,5
43732,5
99416,5
26475,4
52142,3
87489,4
30090,2
81835,5
30930,5
645,5
95665,5
9587,4
49416,1
77275,5
15036,2
32994,4
88708,1
24217,4
92051,4
26819,4
55426,3
9752,3
8004,4
16154,5
20095,5
8438,1
26170,5
67065,5
1125,5
33691,5
1283,5
56481,4
52756,3
42870,4
31852,1
98764,4
54400,5
80685,3
63370,5
62987,3
2591,3
5906,1
55661,5
11205,5
39901,1
67843,4
90724,5
20074,5
17071,4
33380,4
65031,1
89087,5
85120,5
6629,5
4135,5
1898,1
79473,2
282,5
65794,4
11116,4
6530,1
37711,5
84742,3
80257,3
77067,5
85445,5
29139,3
6971,5
79057,4
37991,5
67821,2
87983,5
40846,5
21038,5
21384,5
6710,5
99168,5
57828,4
75939,4
21800,4
33243,2
51707,5
49159,3
61001,5
71947,5
2551,5
94986,1
6852,5
32658,5
79025,1
51578,5
88664,3
26390,5
48563,3
64166,2
21253,1
18658,5
41971,5
50729,5
23648,4
91179,4
42951,2
20354,5
13565,4
22263,2
81816,4
29118,4
39961,4
18489,4
6823,1
27624,5
56700,5
781,4
14939,5
18133,4
96334,5
96468,1
10983,3
72055,5
5774,4
30933,1
78707,4
30573,1
9283,3
63870,3
74905,5
12819,5
18708,1
63878,4
37823,3
10800,1
59634,5
67263,5
16994,3
48777,5
70202,4
30651,4
90023,5
57326,5
74071,2
93269,5
69286,1
12924,4
78258,5
96111,4
76943,3
65633,2
68673,5
14357,5
83457,1
13140,4
47945,5
69184,5
78021,4
50669,4
67169,5
86544,5
45232,5
44629,4
55718,1
46760,5
18474,5
23481,4
71707,3
7521,5
75415,5
62032,4
98844,4
19446,1
33365,4
15352,1
88553,3
91006,4
24259,3
97386,5
7345,3
6304,5
97365,5
6588,2
81912,5
42891,5
29055,5
99214,5
87896,1
57714,5
18322,5
26928,5
34521,4
28228,3
18745,2
20644,4
70968,5
22669,4
2539,1
77465,5
50601,5
65428,3
98484,5
66707,2
48330,4
7927,4
14289,1
96894,3
97553,5
17073,1
47299,4
15892,5
50026,2
18681,5
40785,5
2643,5
95850,5
59063,3
5347,5
96044,3
41800,5
49733,4
32972,4
7896,5
9833,5
93583,1
32591,4
50057,5
17015,5
73997,5
19675,1
34742,4
162,4
74971,5
9557,5
92573,1
37481,5
74603,5
1431,1
80797,3
23252,3
45603,5
62424,5
13975,4
67155,5
7710,4
7736,5
37051,1
7531,5
17069,4
13493,5
42821,2
43619,1
68920,5
2839,5
94848,5
5105,5
56614,4
15078,4
29309,5
19715,5
26201,5
25279,3
2096,4
42963,5
22436,4
7999,5
62812,3
94788,3
81906,1
70553,5
25122,4
83369,1
61330,5
23284,5
84530,4
83820,5
90106,3
53072,1
35525,5
6397,5
93808,4
54220,4
46850,2
34865,5
8329,1
95804,5
3471,1
14472,1
57418,4
84045,5
30254,4
83930,4
30447,5
99751,5
34051,1
45253,2
59792,2
77984,1
75564,5
21621,4
33787,4
16184,5
75054,5
27386,5
25051,3
84730,5
50288,3
1651,1
33937,4
76256,5
6256,2
28854,1
5469,2
94947,5
81580,1
98384,4
10258,5
43934,1
13428,5
37861,5
21817,4
66077,4
62539,4
42092,4
49815,4
78229,3
55506,5
5997,5
68926,4
28731,5
60603,5
97708,5
14226,5
16029,2
99928,1
11005,5
36727,5
93059,4
6643,2
95286,5
23225,4
48868,1
16087,5
69122,4
94733,4
36060,5
68099,4
27766,5
59664,4
97164,5
37804,3
33848,3
61627,1
64429,4
92197,5
80073,1
59796,3
2023,1
78645,4
73445,5
98374,5
23705,5
66549,5
18313,2
9596,4
82617,5
23762,1
12087,4
54341,4
5110,5
89822,5
36751,5
15379,5
89464,4
40372,5
19873,1
13944,1
63437,5
26832,4
35851,1
10805,4
19033,5
47701,4
84899,2
37900,2
67695,3
31656,4
76865,5
25498,5
79578,5
80102,3
36735,4
34196,5
3081,5
68056,3
98019,5
21727,3
62946,5
38787,5
82368,5
49666,5
91396,5
55147,1
22656,1
65095,1
41321,4
88199,3
29806,5
56447,4
9496,3
5926,5
29725,4
51612,5
81942,3
83986,4
18037,4
8894,2
8706,5
66912,4
67260,5
27044,2
3754,5
57804,1
29739,4
20567,4
46486,5
91598,2
44638,5
48689,3
24858,5
55731,3
64028,5
13057,5
85457,3
48908,4
93980,5
23387,5
43541,5
58712,4
86250,1
58005,2
57941,5
94463,1
14571,1
94870,4
82566,4
55533,1
23911,5
79751,5
15997,5
28044,5
56849,3
43950,4
50408,5
37643,5
76272,4
48758,5
30841,5
77794,5
61332,3
84080,4
64946,2
93471,2
76971,1
46804,4
14291,3
2461,1
77811,5
92949,5
77425,1
49145,4
55419,3
54093,5
38714,4
70119,5
22168,4
45000,5
26806,2
89489,3
58279,1
45838,1
16905,3
57866,5
95457,5
64379,5
60703,5
9503,5
69519,4
39071,2
59765,2
17153,5
87527,5
5978,5
25227,5
85667,5
34964,4
46857,4
57713,5
99860,5
86205,5
61558,5
78040,1
59560,3
42600,5
26189,3
6979,4
50979,3
77360,1
91074,5
96718,1
52161,3
35144,5
61063,5
17630,5
23888,4
39279,1
78815,5
28270,4
98951,5
47241,2
5439,2
76295,4
29956,5
92601,5
28138,1
57906,4
64027,5
70067,5
9866,4
48355,3
10142,5
44857,5
94439,4
88340,4
16531,1
83588,4
76816,4
89570,1
28082,5
7788,4
36224,5
63530,5
94294,5
60920,3
70476,5
41991,5
92260,4
22614,2
63936,5
30111,5
47684,4
96722,3
56492,5
25431,5
7099,4
73616,1
49230,5
23472,5
51399,5
97687,3
98154,4
92961,5
90900,5
51431,5
28671,1
20281,1
97399,1
89097,5
42080,1
6172,5
3631,5
49723,5
64641,4
90536,5
33160,2
3191,5
32784,4
30911,5
53352,4
64041,4
55316,5
19877,5
30620,4
26035,5
98004,4
14056,4
72930,5
21223,4
33361,5
93947,4
37487,3
25121,1
10749,5
89881,4
29300,1
22420,4
4798,1
10634,3
70331,5
53744,5
41424,5
163,5
671,5
53420,3
47076,4
16052,1
56532,4
90353,5
59353,5
22740,5
60428,5
96320,4
91012,1
5542,4
24022,4
23177,4
73294,2
6548,1
89818,5
63037,5
70017,5
62646,4
61949,5
69252,5
76373,5
9956,5
31174,5
27605,4
26715,4
96410,4
96774,5
80354,2
51196,2
71229,4
57022,5
32371,5
42468,2
15422,2
57009,4
12411,5
68828,4
41779,5
34171,5
66918,2
43108,3
23312,4
54823,5
46851,5
41568,5
23291,2
97359,1
6406,5
9074,5
28141,5
94397,1
50331,5
70984,5
61588,1
29794,5
44936,2
59474,2
37846,5
25032,5
95694,1
92062,1
46332,4
49841,2
55677,4
97033,4
42913,5
79364,5
39922,4
71966,5
72146,3
92822,4
98168,3
86269,5
77866,3
18268,5
78213,4
35262,4
55099,1
52188,3
28179,2
33613,5
74270,5
77452,5
94299,2
11871,1
7967,4
89099,4
40108,5
46659,4
31822,5
16920,3
17347,4
48244,3
71308,1
50200,5
23429,5
51112,4
35298,5
11138,3
14716,5
73965,4
37685,5
31055,5
91245,1
31552,5
5901,3
73822,1
29984,5
64309,5
63740,5
74520,5
5656,1
94473,5
48895,5
55249,4
72909,5
52130,2
98825,4
56154,5
6721,5
24226,5
78222,4
73800,5
40461,4
95155,2
31750,3
94031,4
52290,3
73861,4
73165,5
63133,5
45033,1
60631,1
76957,5
34594,4
87468,5
25169,5
12329,1
97518,4
61929,5
90355,3
64612,5
70971,2
4437,5
10382,5
65450,5
90517,5
83362,5
90373,5
64977,5
36035,3
18073,5
42685,5
38067,4
55114,1
84416,4
47864,5
30682,3
35585,5
84328,3
88177,2
5782,4
16163,2
19169,3
9715,5
65061,5
10699,1
76559,5
4895,3
91878,5
56273,2
85957,3
13395,4
82205,5
18752,2
41323,5
62711,5
91652,5
29301,4
48231,5
55922,5
72982,1
81437,5
10754,5
39891,3
98830,4
46479,5
29328,1
68619,2
88733,5
207,4
28982,5
25592,1
68910,1
10526,5
48604,5
42828,1
60963,3
95673,5
44843,5
97996,5
97543,3
53363,4
9686,5
58576,5
19201,5
5249,1
74069,4
45113,5
99020,1
34503,2
56549,3
14484,4
4255,5
97724,2
68011,4
10756,4
70587,5
69249,3
64315,5
72240,2
68008,4
10106,5
54624,5
31367,1
16456,4
14210,1
73379,4
12323,2
54253,2
39532,4
91302,4
31007,5
76329,2
33893,5
17625,3
99683,3
60946,5
51501,2
29371,5
62438,1
55754,2
97673,1
88700,2
32117,4
94018,4
65108,2
4358,5
17727,3
86936,1
7421,5
57784,5
27213,4
74696,2
57993,5
91658,5
23711,5
40390,5
33755,5
92578,5
16014,5
68388,5
77231,3
41621,5
49104,2
80532,5
17014,4
94880,4
17633,2
26160,5
64174,4
68576,3
65481,5
81571,4
65681,5
88920,5
36041,2
31910,4
7227,5
36451,5
55826,2
34084,2
71831,5
31401,5
75388,5
76153,5
81929,3
37384,3
52249,5
94088,5
99301,5
88789,5
34068,5
23669,3
65429,5
80758,4
88204,5
76666,5
13673,5
42668,5
71031,3
21675,4
59189,2
12149,5
24611,5
6441,1
74172,4
90025,1
48368,5
18743,5
89022,5
3654,1
63646,3
72588,5
29734,5
48713,4
44139,4
86365,4
23171,4
43596,5
44976,3
12289,1
64157,5
54691,5
31010,5
13467,5
72430,3
42652,5
36378,2
92653,5
93747,1
57716,4
7151,2
50115,3
6012,2
46413,3
46881,4
37650,5
78612,5
45379,1
36914,4
8906,5
56088,4
39310,2
87163,5
93300,1
59182,5
69967,5
64106,5
33174,5
24596,3
58348,5
78714,2
26987,1
59889,5
81709,5
26966,3
91055,5
73770,1
46819,4
11563,4
27598,5
11556,5
53551,3
81889,4
21636,4
32779,4
4760,1
1177,4
64732,5
31348,5
92059,1
35631,4
6471,3
93977,1
22612,5
77576,5
25537,4
60233,3
76743,4
63449,5
79973,2
22443,4
96546,4
93680,1
8927,4
83360,5
31324,5
35643,5
77714,5
9108,5
27723,5
89152,5
3726,4
51924,5
91736,5
1367,5
3712,3
17772,3
25426,1
96652,2
73297,3
36321,5
64965,1
4114,2
91749,5
67203,5
29165,1
25923,4
39882,4
66024,5
85150,4
27208,4
72460,5
87128,4
73384,5
60576,5
5704,5
17087,5
69569,5
36059,3
8125,5
26984,5
78916,5
42287,1
99562,2
47055,4
79134,5
98009,1
30659,5
54061,1
37208,3
42823,5
50138,4
94795,4
98553,3
65838,5
36487,4
24089,5
81040,5
28625,4
55409,5
88009,4
15577,5
47414,4
48320,3
37380,5
13669,4
23196,5
10225,5
4470,5
82811,4
43753,4
1969,5
78131,3
32556,5
22911,5
39062,5
12115,5
79141,4
9110,5
68785,3
6570,5
6638,1
56503,4
15398,4
61212,1
89393,5
45272,5
65661,3
1239,4
35057,5
41235,5
25611,4
33997,3
64178,5
9200,4
29856,5
28404,1
76260,4
86213,4
1058,1
39030,5
80896,2
27420,4
281,5
91155,4
91428,5
47614,5
66504,3
81537,2
20337,4
34707,4
99686,5
83194,3
619,4
18309,4
67278,3
83310,1
79671,2
26155,4
9847,4
92464,5
92324,5
15563,3
71652,5
51886,5
55204,5
35946,3
85112,3
71635,5
82495,4
88576,5
23499,1
79530,4
6276,5
42240,1
98736,2
76619,4
71260,2
76367,5
82189,4
33397,5
44738,1
52233,5
12588,4
61367,5
86475,5
21927,4
13760,5
64674,5
67649,5
92152,2
61272,4
45893,5
69350,4
47064,4
35046,5
70135,5
94588,2
96059,5
50677,2
35133,5
4648,5
44965,2
64324,4
26916,1
33142,5
98064,4
